adult,tconst,overview,poster_path,production_countries,production_companies_name,averageRating,category,primaryName,birthYear,genres,titles,languages_combined,votes,runtime,start_year,poster_url,video_link,overview_fr
False,tt8449092,"The sleepy town where Léo lives doesn’t offer her much chance of self-fulfilment. Extricating herself from her mother’s influence and her constricting environment isn’t easy for the frustrated young woman, yet happiness might be close at hand. A stylistically precise, pop-impressionistic film about a girl’s quest to find out who she really is, featuring the captivating Karelle Tremblay in the lead role.",/vOyBlxJAKNaibsESGeVzXtmlgqn.jpg,['CA'],['ACPAV'],6.400674684658257,actor,Unknown,1981.0,"['Drama', 'Comedy'],",The Fireflies Are Gone - ,"['fr'], ",6.8 / , / 96.0,2018.0 - ,https://image.tmdb.org/t/p/w154/dKCFCt1UDKKcv7R4oqvWDrm8zYj.jpg,https://www.youtube.com/watch?v=sAg_k_QF6mI,"La ville endormie où vit Léo ne lui offre pas beaucoup de possibilités d’épanouissement. S’extirper de l’influence de sa mère et de son environnement contraignant n’est pas chose facile pour la jeune femme frustrée, mais le bonheur est peut-être à portée de main. Un film pop-impressionniste au style précis sur la quête d’une jeune fille pour découvrir qui elle est vraiment, avec la captivante Karelle Tremblay dans le rôle principal."
False,tt8457394,"Aquaman must battle foes in the air, on land and in the depths of the Seven Seas, along with some help from The Justice League, to save the day.",/1SzblFjGFBK4w00i4L1CDw46RI3.jpg,['US'],"['Warner Bros. Animation', 'DC Entertainment', 'LEGO', 'DC Comics']",6.400674684658257,actor,Unknown,1981.0,"['Animation', 'Family', 'Action', 'Comedy'],",LEGO DC Super Heroes - Aquaman: Rage Of Atlantis - ,"['en', 'fr', 'es', 'no', 'pt', 'it'], ",6.7 / , / 77.0,2018.0 - ,https://image.tmdb.org/t/p/w154/dEMlj4TEXgeHTHDSjalm0MnKb84.jpg,https://www.youtube.com/watch?v=LzyJpiio-zU,"Aquaman doit combattre des ennemis dans les airs, sur terre et dans les profondeurs des Sept Mers, avec l'aide de la Ligue de Justice, pour sauver la situation."
False,tt8476174,"Everything goes for the best in Fanny's life without stories ... until she discovers that her beloved son, Arthur, nine, is the scapegoat of three boys at his school. Fanny will not leave her son alone in front of these little executioners: she will give these dirty kids the change of their room. Thunderstorms and playground traps, now it will be ""an eye for an eye and a tooth for a tooth!""",/naGln5MYnACARzwubWFe3Oy1LPI.jpg,['FR'],['UGC'],6.400674684658257,actress,Audrey Lamy,1981.0,"['Comedy', 'Family'],Comedy,Family",Mad Mom - Mad Mom,"['fr', 'pt'], en",6.017 / 54558.04810794954,85.0 / 85.0,2018.0 - 2018.0,https://image.tmdb.org/t/p/w154/5s4xhgZm2teeMDrq6LusNFCfGIJ.jpg,https://www.youtube.com/watch?v=VcsPj2ufA-Y,"Tout va pour le mieux dans la vie de Fanny sans histoires... jusqu'à ce qu'elle découvre que son fils adoré, Arthur, neuf ans, est le bouc émissaire de trois garçons de son école. Fanny ne laissera pas son fils seul face à ces petits bourreaux : elle donnera à ces sales gosses la monnaie de leur chambre. Orages et pièges de la cour de récréation, désormais ce sera « œil pour œil et dent pour dent ! »"
False,tt8506714,Political rivals try to sabotage a new mayor and her eccentric plans for an underprivileged French municipality.,/w1FnZukLz5JTCQQeIxuhSyhhUhn.jpg,['FR'],"['Pastorale Productions', 'Film(s)', 'Vito Films', 'Les Fils De', 'Rectangle Productions', 'Les Films du Cap']",6.400674684658257,actor,Unknown,1981.0,"['Comedy'],",Wonders in the Suburbs - ,"['ar', 'fr', 'ln', 'ta', 'tr'], ",3.6 / , / 109.0,2020.0 - ,https://image.tmdb.org/t/p/w154/w1FnZukLz5JTCQQeIxuhSyhhUhn.jpg,https://www.youtube.com/watch?v=bWC5NIOUkNI,Des rivaux politiques tentent de saboter un nouveau maire et ses plans excentriques pour une municipalité française défavorisée.
False,tt8549936,"The first day of shooting of Realms of Kromaki, an epic medieval production shot entirely on green screen - Entirely.",/79rhaevwUGfhterQ3D4CPaKx2te.jpg,['CA'],['Romance Polanski'],6.400674684658257,actor,Unknown,1981.0,"['Comedy'],",Les Royaumes de Kromaki - ,"['fr'], ",0.0 / , / 7.0,2012.0 - ,https://image.tmdb.org/t/p/w154/79rhaevwUGfhterQ3D4CPaKx2te.jpg,https://www.youtube.com/watch?v=59361209,"Le premier jour de tournage de Realms of Kromaki, une production médiévale épique tournée entièrement sur fond vert - Entièrement."
False,tt8567862,"In a small town plunged into darkness, two children, Kyona and Adriel, are separated from their parents and, facing the path of exile alone, embark on a heroic journey that will take them from childhood to adolescence, in search of refuge, peace and the hope of finding their family.",/sHJCOqiapgjm512MiONK81Ztchr.jpg,"['CZ', 'FR', 'DE']","[""Les Films de l'Arlequin"", 'XBO films', 'Balance Film', 'MAUR film', 'ARTE', 'Česká televize', 'ARTE France Cinéma', 'MDR', 'ARTE']",6.400674684658257,actor,Unknown,1981.0,"['Animation', 'Drama', 'Adventure'],",The Crossing - ,"['fr'], ",7.056 / , / 84.0,2021.0 - ,https://image.tmdb.org/t/p/w154/xoDttxZtWmerAGjmhjJB2pbo7zN.jpg,https://www.youtube.com/watch?v=hKYZrznkYZ0,"Dans une petite ville plongée dans l'obscurité, deux enfants, Kyona et Adriel, sont séparés de leurs parents et, affrontant seuls le chemin de l'exil, se lancent dans un voyage héroïque qui les mènera de l'enfance à l'adolescence, à la recherche d'un refuge, de la paix et de l'espoir de retrouver leur famille."
False,tt8623904,"Kate is a young woman who has a habit of making bad decisions, and her last date with disaster occurs after she accepts work as Santa's elf for a department store. However, after she meets Tom there, her life takes a new turn.",/kDEjffiKgjuGo2DRzsqfjvW0CQh.jpg,"['GB', 'US']","['Universal Pictures', 'Feigco Entertainment']",6.400674684658257,actor,Unknown,1981.0,"['Comedy', 'Romance'],",Last Christmas - ,"['zh', 'fr', 'hr', 'en'], ",7.239 / , / 102.0,2019.0 - ,https://image.tmdb.org/t/p/w154/sZDXjZG9Bfuq1VbsgWHpS8VbGzC.jpg,https://www.youtube.com/watch?v=nheLQZmn5Ws,"Kate est une jeune femme qui a tendance à prendre de mauvaises décisions. Son dernier rendez-vous avec le désastre survient après qu'elle ait accepté de travailler comme elfe du Père Noël dans un grand magasin. Cependant, après y avoir rencontré Tom, sa vie prend un nouveau tournant."
False,tt8633950,"Following a city councils decision, a women's shelter will soon be closed and social workers have only three months to accommodate the residents.",/kn0uHQLJ7YdlBbRfOSMYSqXvYW4.jpg,['FR'],"['Elemiah', 'Apollo Films', 'France 3 Cinéma', 'Filmalac Information', 'Pictanovo']",6.400674684658257,actor,Unknown,1981.0,"['Comedy', 'Drama'],",Invisibles - ,"['fr'], ",7.037 / , / 102.0,2019.0 - ,https://image.tmdb.org/t/p/w154/kn0uHQLJ7YdlBbRfOSMYSqXvYW4.jpg,https://www.youtube.com/watch?v=xIzKgO3C6Z8,"Suite à une décision du conseil municipal, un refuge pour femmes sera bientôt fermé et les travailleurs sociaux n'ont plus que trois mois pour héberger les résidentes."
False,tt8655470,"For twenty years, Bruno and Malik have lived in a different world—the world of autistic children and teens. In charge of two separate nonprofit organizations (The Hatch & The Shelter), they train young people from underprivileged areas to be caregivers for extreme cases that have been refused by all other institutions. It’s an exceptional partnership, outside of traditional settings, for some quite extraordinary characters.",/zJziqrnSOzKiV0TrNVZ3AS0NMKI.jpg,['FR'],"['Quad & Ten Cinema', 'Gaumont', 'TF1 Films Production', 'Canal+', 'OCS', 'Ciné+', 'TF1']",6.400674684658257,actor,Unknown,1981.0,"['Comedy', 'Drama'],",The Specials - ,"['fr'], ",7.884 / , / 114.0,2019.0 - ,https://image.tmdb.org/t/p/w154/98bgKk9qr2cTjZYVhZy5V6pw1b1.jpg,https://www.youtube.com/watch?v=gRLC6syOqDE,"Depuis vingt ans, Bruno et Malik évoluent dans un autre monde, celui des enfants et adolescents autistes. A la tête de deux associations distinctes (The Hatch & The Shelter), ils forment des jeunes issus de quartiers défavorisés à devenir soignants de cas extrêmes refusés par toutes les autres institutions. Un partenariat exceptionnel, hors des cadres traditionnels, pour des personnages hors du commun."
False,tt8655574,"Emile is fifteen. He lives in Montargis, between a sweet-crazy father and a mother who has always dyed his hair blond, because, it seems, he is more beautiful like that. When the girl who pleases him more than anything invites him to Venice for the holidays, he is overjoyed. Only problem, his parents decide to accompany him - This is the story of a teenager born into an unclassifiable family, the story of a first love, miraculous and fragile. This is the story of an initiatory and incredible journey where life often takes unawares, but where Venice, it will be at the rendezvous.",/1avy6VRZv6UV9E8QMihm3npM9dJ.jpg,"['BE', 'FR']","['France 2 Cinéma', 'SCOPE Pictures', 'StudioCanal']",6.400674684658257,actor,Unknown,1981.0,"['Comedy', 'Drama'],",Venice Calling - ,"['en', 'fr', 'it', 'es'], ",5.87 / , / 95.0,2019.0 - ,https://image.tmdb.org/t/p/w154/7UbCvdOeVAq7Jefm4df0URzrrP0.jpg,https://www.youtube.com/watch?v=zKfRyGhKKv8,"Emile a quinze ans. Il vit à Montargis, entre un père doux-fou et une mère qui lui a toujours teint les cheveux en blond, parce que, paraît-il, il est plus beau comme ça. Quand la fille qui lui plaît plus que tout l'invite à Venise pour les vacances, il est fou de joie. Seul problème, ses parents décident de l'accompagner. C'est l'histoire d'un adolescent né dans une famille inclassable, l'histoire d'un premier amour, miraculeux et fragile. C'est l'histoire d'un voyage initiatique et incroyable où la vie prend souvent de court, mais où Venise, elle, sera au rendez-vous."
False,tt8682932,"Anna and Adam, a young couple from Paris with Polish Jewish origins, leave for the first time of their lives in Poland. They were invited to commemorate the seventy-fifth anniversary of the destruction of the birth village community of Adam's grandfather. If Adam is not very excited about this trip, Anna is excited to discover the land that is also her grandmother's. Finally - from what little she knows. Here they are, looking for their origins in a journey full of surprises, during which they will not find exactly what they came for.",/ql6PvRU9xVfb2KBvRMEDLijxPfe.jpg,['FR'],['Rectangle Productions'],6.400674684658257,actress,Judith Chemla,1984.0,"['Drama', 'Comedy'],Comedy,Drama",My Polish Honeymoon - My Polish Honeymoon,"['fr'], en",5.2 / 54558.04810794954,88.0 / 88.0,2019.0 - 2018.0,https://image.tmdb.org/t/p/w154/8xPtgl4uXpL0TstEloZWqp9YfVj.jpg,https://www.youtube.com/watch?v=hCjx0d83fhk,"Anna et Adam, un jeune couple parisien d'origine juive polonaise, partent pour la première fois de leur vie en Pologne. Ils sont invités à commémorer le soixante-quinzième anniversaire de la destruction de la communauté villageoise natale du grand-père d'Adam. Si Adam n'est pas très enthousiaste à l'idée de ce voyage, Anna, elle, est ravie de découvrir la terre qui est aussi celle de sa grand-mère. Enfin - du peu qu'elle en sait. Les voilà partis à la recherche de leurs origines dans un voyage plein de surprises, au cours duquel ils ne trouveront pas exactement ce qu'ils sont venus chercher."
False,tt8707922,"Emma Corrigan, a girl with a few secrets on a turbulent plane ride, thinks she’s about to die, Emma spills them all to the handsome stranger sitting next to her. At least, she thought he was a stranger. But then, her company’s young and elusive CEO, arrives at the office. It’s him. And he knows every single humiliating detail about Emma.",/7QtCOlHESPEYtFANmd4yLqsYKZ4.jpg,['US'],"['BCDF Pictures', 'Big Indie Pictures']",5.4,actress,Alexandra Daddario,1986.0,"['Romance', 'Comedy'],Comedy,Romance",Can You Keep a Secret? - Can You Keep a Secret?,"['en', 'fr'], en",6.519 / 21622.0,94.0 / 94.0,2019.0 - 2019.0,https://image.tmdb.org/t/p/w154/2RN2X0KHPkAQm03S39KfF4J0SmH.jpg,https://www.youtube.com/watch?v=3IM1vSNJw3Y,"Emma Corrigan, une jeune fille qui a quelques secrets à cacher lors d'un vol mouvementé, pense qu'elle est sur le point de mourir. Emma les dévoile au bel inconnu assis à côté d'elle. Du moins, elle pensait qu'il s'agissait d'un inconnu. Mais ensuite, le jeune et insaisissable PDG de son entreprise arrive au bureau. C'est lui. Et il connaît tous les détails humiliants d'Emma."
False,tt8763008,"Sequel to 2002's ""Summer Things"" (Embrassez qui vous voudrez). This French comedy follows various people in two families. Bertrand and his wife, Elizabeth, are a wealthy couple who plan to vacation near the same coastal town as their friends, Jerome and Veronique, who are secretly struggling with financial problems. Meanwhile, Bertrand and his daughter, Emilie, have each been hiding a secret, and these deceptions are bound to have repercussions.",/odgUTXXjm5toRY5qisbYfT10j01.jpg,['FR'],"['UGC', 'Les Films du 24', 'France 2 Cinéma']",6.400674684658257,actor,Unknown,1981.0,"['Drama', 'Comedy'],",Kiss & Tell - ,"['fr'], ",5.8 / , / 88.0,2018.0 - ,https://image.tmdb.org/t/p/w154/odgUTXXjm5toRY5qisbYfT10j01.jpg,https://www.youtube.com/watch?v=Kac4lOfEFDU,"Suite du film Embrassez qui vous voudrez sorti en 2002. Cette comédie française suit les aventures de plusieurs personnes issues de deux familles. Bertrand et sa femme, Elizabeth, forment un couple riche qui prévoit de passer ses vacances près de la même ville côtière que leurs amis, Jérôme et Véronique, qui sont secrètement aux prises avec des problèmes financiers. Pendant ce temps, Bertrand et sa fille, Emilie, cachent chacun un secret, et ces tromperies ne manqueront pas d'avoir des répercussions."
False,tt8784956,A black ops assassin is forced to fight for her own survival after a job goes dangerously wrong.,/qzA87Wf4jo1h8JMk9GilyIYvwsA.jpg,['US'],"['Freckle Films', 'Voltage Pictures', 'Vertical Entertainment']",6.400674684658257,actor,Unknown,1981.0,"['Action', 'Crime', 'Drama', 'Adventure', 'Thriller'],",Ava - ,"['de', 'fr', 'en'], ",5.793 / , / 96.0,2020.0 - ,https://image.tmdb.org/t/p/w154/zLGjTnLphWVTQaZ30znwCIfMfAJ.jpg,https://www.youtube.com/watch?v=ZF2XRVr2o2c,Une assassine d'opérations secrètes est obligée de se battre pour sa propre survie après qu'une mission ait dangereusement mal tourné.
False,tt8829128,"World War II: Resistance fighters accept a suicide mission to deliver a stolen Nazi submarine carrying atomic uranium. Hunted by Hitler’s army, the crew must outwit the German Navy to bring the cargo safely to America.",/wHuhFcsii1GkKPHVC1wpdvJ9Djs.jpg,"['BE', 'MT', 'NL']","['A Team Productions', 'Column Film', 'Atlas International Film', '10.80 Films', 'Screen Flanders', 'Pellikola Limited', 'Telenet', 'Voo-Be TV', 'Belfius', 'Casa Kafka Pictures']",6.400674684658257,actor,Unknown,1981.0,"['Action', 'War', 'Adventure'],",Torpedo: U-235 - ,"['de', 'fr', 'nl', 'en'], ",6.48 / , / 110.0,2019.0 - ,https://image.tmdb.org/t/p/w154/94iiKI7qpTKYOHXEr0ckD9SkEt8.jpg,https://www.youtube.com/watch?v=eJDnZjAWGwk,"Seconde Guerre mondiale : des résistants acceptent une mission suicide pour livrer un sous-marin nazi volé transportant de l'uranium atomique. Traqué par l'armée d'Hitler, l'équipage doit déjouer les plans de la marine allemande pour ramener la cargaison en toute sécurité en Amérique."
False,tt8847712,"The staff of an American magazine based in France puts out its last issue, with stories featuring an artist sentenced to life imprisonment, student riots, and a kidnapping resolved by a chef.",/pMTMSKBEe5sMg1ZxWCy9YWLuyln.jpg,"['DE', 'US']","['Searchlight Pictures', 'Indian Paintbrush', 'American Empirical Pictures', 'Studio Babelsberg', 'TSG Entertainment']",6.400674684658257,actor,Unknown,1981.0,"['Comedy', 'Drama', 'Romance'],",The French Dispatch - ,"['en', 'fr'], ",7.152 / , / 108.0,2021.0 - ,https://image.tmdb.org/t/p/w154/1k8Hz0SprXADhSrxNJDxNjYWY0u.jpg,https://www.youtube.com/watch?v=Mb0JanhM8vI,"La rédaction d'un magazine américain basé en France sort son dernier numéro, avec des reportages sur un artiste condamné à la réclusion à perpétuité, des émeutes étudiantes et un enlèvement résolu par un chef cuisinier."
False,tt8870384,"Felix, fourteen, starts a relationship with an older boy, hoping to get caught by his conservative father so he can confront him.",/dBJGZmcyOImuRguwRl9nSiVkQAp.jpg,['CA'],['Mel Hoppenheim School of Cinema'],6.400674684658257,actor,Unknown,1981.0,"['Comedy', 'Drama'],",My Dad Works the Night Shift - ,"['fr'], ",3.5 / , / 14.0,2018.0 - ,https://image.tmdb.org/t/p/w154/dBJGZmcyOImuRguwRl9nSiVkQAp.jpg,https://www.youtube.com/watch?v=o62RfCjtgJk,"Félix, quatorze ans, entame une relation avec un garçon plus âgé, espérant se faire attraper par son père conservateur pour pouvoir le confronter."
